Date,Close,Return
1986-09-30,11.368626914047397,0.0
1986-10-31,11.967114835162757,0.05264381755512204
1986-11-30,12.272697631041849,0.02553521045701035
1986-12-31,11.418868473314939,-0.06957143273596866
1987-01-31,12.527721307263185,0.0971070677046113
1987-02-28,13.024453806202173,0.03965066645048987
1987-03-31,13.597350277819707,0.04398621855027218
1987-04-30,12.941782938645071,-0.04821287425712728
1987-05-31,13.400226727679089,0.03542354181084839
1987-06-30,14.216247640247243,0.060896052667721356
1987-07-31,14.764980653082654,0.0385990049358671
1987-08-31,15.198428933870593,0.02935650855034777
1987-09-30,14.903312227345378,-0.019417579791259243
1987-10-31,11.726973193591583,-0.213129738228639
1987-11-30,11.411656346920465,-0.02688816981720643
1987-12-31,11.810437962124203,0.03494511253060595
1988-01-31,12.063871774314048,0.021458460135229673
1988-02-29,12.366771803520024,0.025108027909489072
1988-03-31,12.210585705629969,-0.012629496231635673
1988-04-30,12.358467805524153,0.012110975137417102
1988-05-31,12.043909804460803,-0.025452831695102596
1988-06-30,13.035259107791044,0.08231125269329609
1988-07-31,12.979180829793103,-0.004302045516258568
1988-08-31,12.441783073223723,-0.04140459737919733
1988-09-30,13.07154347549289,0.05061657148037657
1988-10-31,13.40485712934279,0.02549918106265059
1988-11-30,12.916969924519345,-0.036396300245190694
1988-12-31,13.463685191628663,0.042325349544364066
1989-01-31,14.271114445977348,0.05997089525316013
1989-02-28,14.003624462359925,-0.0187434544533992
1989-03-31,14.411765860752949,0.029145411567559565
1989-04-30,15.158922565456416,0.0518435222943896
1989-05-31,15.820851422837475,0.04366595676723328
1989-06-30,15.677569824440381,-0.00905650363356969
1989-07-31,16.88780381296225,0.07719525424375329
1989-08-31,17.351724487687115,0.02747075225783835
1989-09-30,17.33792298319584,-0.0007953967054439293
1989-10-31,16.65858294948547,-0.0391823192644698
1989-11-30,17.165556771008642,0.030433190089486528
1989-12-31,17.69116148945078,0.03061973028045606
1990-01-31,16.32910270320307,-0.07699091928248492
1990-02-28,16.31332572563505,-0.0009661876622850674
1990-03-31,17.148947743976674,0.051223277975043
1990-04-30,16.62991693802791,-0.030266043940279985
1990-05-31,18.001620074567825,0.0824840642110014
1990-06-30,18.220347010604577,0.012150402859893994
1990-07-31,18.007375341120213,-0.011688672524206689
1990-08-31,16.516528288959638,-0.08279091338515032
1990-09-30,15.706476068271057,-0.04904494494948164
1990-10-31,15.668992600784104,-0.0023864976029011054
1990-11-30,16.649297401192594,0.06256335843565553
1990-12-31,17.02742521855014,0.022711337796780473
1991-01-31,17.426980113924834,0.023465373669027123
1991-02-28,19.025181136699526,0.09170843211656998
1991-03-31,19.572137667222187,0.02874908399518894
1991-04-30,19.792611185405082,0.011264662140207937
1991-05-31,20.448499178090604,0.03313802239338526
1991-06-30,19.516937835498453,-0.04555646526813395
1991-07-31,20.048748385072592,0.02724866749367072
1991-08-31,20.89635830814454,0.04227744828714797
1991-09-30,20.436266916826263,-0.02201777862599874
1991-10-31,20.375043748090874,-0.002995809801494609
1991-11-30,19.98535384561716,-0.01912584371801551
1991-12-31,21.695952687801068,0.08559262224716857
1992-01-31,21.84886213984671,0.0070478330334680095
1992-02-29,22.120695895944465,0.012441552075245221
1992-03-31,21.677723896570996,-0.020025228928475136
1992-04-30,22.002386091868207,0.014976765865560626
1992-05-31,22.43525802116873,0.019673862984365353
1992-06-30,21.83710003292631,-0.026661515890658793
1992-07-31,22.99427978443881,0.052991457188348745
1992-08-31,22.558912737786653,-0.018933710937395265
1992-09-30,22.586682775286132,0.001231000705675056
1992-10-31,22.857413318339987,0.011986290583143155
1992-11-30,23.56595241130577,0.03099821852533391
1992-12-31,24.13623932010637,0.024199612171286855
1993-01-31,24.113269805908203,0.0
1993-02-28,24.37051773071289,0.0106683136246275
1993-03-31,24.916391372680664,0.0223989349754287
1993-04-30,24.278831481933597,-0.0255879706339063
1993-05-31,24.933643341064453,0.0269704849518033
1993-06-30,25.0235652923584,0.0036064505320747
1993-07-31,24.9020938873291,-0.0048542804996053
1993-08-31,25.856529235839844,0.038327513856029
1993-09-30,25.66839027404785,-0.0072762651195742
1993-10-31,26.17479515075684,0.019728735277217
1993-11-30,25.895414352416992,-0.0106736574911366
1993-12-31,26.213329315185547,0.0122768826341981
1994-01-31,27.12753295898437,0.0348755258367439
1994-02-28,26.336368560791016,-0.0291646276640623
1994-03-31,25.23285675048828,-0.0419006822355007
1994-04-30,25.515779495239254,0.0112124737816499
1994-05-31,25.922481536865234,0.0159392364125838
1994-06-30,25.328487396240234,-0.0229142468393799
1994-07-31,26.14725875854492,0.0323261057597235
1994-08-31,27.144014358520508,0.0381208450637238
1994-09-30,26.4585075378418,-0.0252544377417606
1994-10-31,27.210613250732425,0.0284258555330432
1994-11-30,26.127212524414062,-0.0398153733741813
1994-12-31,26.317487716674805,0.0072826441811557
1995-01-31,27.20194625854492,0.0336072558061735
1995-02-28,28.31205368041992,0.0408098527702327
1995-03-31,29.10047721862793,0.0278476279787949
1995-04-30,29.96249771118164,0.0296222115561015
1995-05-31,31.15118408203125,0.0396724726458972
1995-06-30,31.781362533569336,0.0202296789065423
1995-07-31,32.803653717041016,0.0321663736849506
1995-08-31,32.94968032836914,0.0044515349597251
1995-09-30,34.345985412597656,0.0423768931993648
1995-10-31,34.24502182006836,-0.0029396038959553
1995-11-30,35.768245697021484,0.0444801549538065
1995-12-31,36.33100891113281,0.0157335984235367
1996-01-31,37.62358474731445,0.0355777578140847
1996-02-29,37.743614196777344,0.0031902714818119
1996-03-31,38.39348602294922,0.0172180603262779
1996-04-30,38.81081008911133,0.0108696580954554
1996-05-31,39.691837310791016,0.022700562540612
1996-06-30,40.04197692871094,0.0088214515034488
1996-07-31,38.24264907836914,-0.0449360393355514
1996-08-31,38.97917938232422,0.019259395510121
1996-09-30,41.157020568847656,0.0558719095946647
1996-10-31,42.48768615722656,0.032331436289295
1996-11-30,45.5894660949707,0.0730042094141332
1996-12-31,44.50455093383789,-0.0237974965285345
1997-01-31,47.254302978515625,0.0617858620518521
1997-02-28,47.70633316040039,0.0095659051851908
