,0
1993-02-28,0.021079138000553277
1993-03-31,0.004625540361442804
1993-04-30,0.008660306196676348
1993-05-31,0.0014732105040313748
1993-06-30,0.014203840931055867
1993-07-31,0.012418787695443356
1993-08-31,0.03205252225790933
1993-09-30,-0.0002648870212585974
1993-10-31,0.018194586915294853
1993-11-30,-0.017706823742899114
1993-12-31,0.003963706089090913
1994-01-31,0.013688945828520316
1994-02-28,-0.035117247790378836
1994-03-31,0.004086046975967372
1994-04-30,-0.0004750000000000032
1994-05-31,0.0
1994-06-30,0.0
1994-07-31,0.0
1994-08-31,0.0
1994-09-30,-0.013409593140855991
1994-10-31,0.024183286684051675
1994-11-30,-0.012438307626490008
1994-12-31,-0.0004750000000000032
1995-01-31,0.007276072726625227
1995-02-28,0.03147718303981706
1995-03-31,0.024868749371147025
1995-04-30,0.023087840593037257
1995-05-31,0.03918276571209267
1995-06-30,0.03368908872310117
1995-07-31,0.005391360844954285
1995-08-31,0.009891708055489445
1995-09-30,0.036757507993274485
1995-10-31,0.007601558193948366
1995-11-30,0.025355433737958233
1995-12-31,0.03585506072436995
1996-01-31,0.0015161245630543885
1996-02-29,0.009879127875229488
1996-03-31,-0.007648941846758128
1996-04-30,0.005942553176615961
1996-05-31,0.011163843298307885
1996-06-30,0.004434035599941932
1996-07-31,-0.011408610176563805
1996-08-31,-0.0004750000000000032
1996-09-30,0.0
1996-10-31,0.01139819626381211
1996-11-30,0.06825881010033452
1996-12-31,-0.00719093881192423
1997-01-31,0.010093603946106366
1997-02-28,0.0042458691875784105
1997-03-31,-0.012151132678483112
1997-04-30,0.0
1997-05-31,-0.0004750000000000032
1997-06-30,0.031342927921247155
1997-07-31,0.045837376803900653
1997-08-31,-0.022004430244884854
1997-09-30,0.03718444392225839
1997-10-31,0.013212028125374697
1997-11-30,0.005902194587478871
1997-12-31,-0.0011273222015482087
1998-01-31,0.06489943653438668
1998-02-28,0.03053720987255537
1998-03-31,0.019915094524418864
1998-04-30,0.008995069728129579
1998-05-31,0.003273849415820651
1998-06-30,0.032035079073273964
1998-07-31,0.0025481649895924274
1998-08-31,0.016026437946464966
1998-09-30,0.014464980868563293
1998-10-31,0.0011845830423204973
1998-11-30,0.04026738896501403
1998-12-31,0.011471492894826962
1999-01-31,0.020058489046876016
1999-02-28,-0.040269145107670434
1999-03-31,0.020958167074706546
1999-04-30,0.018552201936659296
1999-05-31,-0.011396255605798156
1999-06-30,0.020681514270260104
1999-07-31,0.01591869821123293
1999-08-31,-0.0004750000000000032
1999-09-30,0.002534357490313166
1999-10-31,-0.0004750000000000032
1999-11-30,0.015668923794522893
1999-12-31,0.02044898702460296
2000-01-31,-0.008279588462236975
2000-02-29,-0.0004750000000000032
2000-03-31,0.01820062389347621
2000-04-30,0.033140501683683654
2000-05-31,-0.012225263849054868
2000-06-30,0.01587748827357638
2000-07-31,0.013445133575379131
2000-08-31,0.010317781228933454
2000-09-30,-0.019265919545968346
2000-10-31,0.0072617944816235624
2000-11-30,0.0077725968112623
2000-12-31,0.01952123327017441
2001-01-31,-0.005863836674485645
2001-02-28,0.006141344433866713
2001-03-31,0.00739216012244337
2001-04-30,-0.016090002091280753
2001-05-31,-0.0004750000000000032
2001-06-30,0.0
2001-07-31,-0.006341801867045027
2001-08-31,0.014388723813031357
2001-09-30,0.03700236314931593
2001-10-31,-0.017104122932503518
2001-11-30,-0.015767084441528745
2001-12-31,-0.01629797112716813
2002-01-31,-0.0004750000000000032
2002-02-28,0.0
2002-03-31,-0.005261273480293038
2002-04-30,0.01392485346221406
2002-05-31,0.026855719368220177
2002-06-30,-0.011215602909099842
2002-07-31,-0.0025065310768848104
2002-08-31,0.006107394886009532
2002-09-30,0.016152781722967413
2002-10-31,-0.02113404172575828
2002-11-30,-0.003373760689714733
2002-12-31,0.04922609968873504
2003-01-31,0.023522094479889954
2003-02-28,-0.013805619712352724
2003-03-31,-0.0363391672009622
2003-04-30,0.002193155628999355
2003-05-31,0.057614208182250604
2003-06-30,-0.017819756567332368
2003-07-31,-0.004170619416980159
2003-08-31,0.023164911015065348
2003-09-30,0.0014130915294874313
2003-10-31,0.01764503646888449
2003-11-30,0.014548940306977398
2003-12-31,0.03353381203823158
2004-01-31,0.00507878884739954
2004-02-29,0.005113233909144199
2004-03-31,-0.009715068689847173
2004-04-30,-0.033542181042466424
2004-05-31,-0.0009499050000000286
2004-06-30,0.0
2004-07-31,-0.019716627126497577
2004-08-31,0.008707863943654415
2004-09-30,0.01385854992500013
2004-10-31,0.030502241625530058
2004-11-30,0.022961051720086
2004-12-31,-0.0006291685606372166
2005-01-31,-0.015068979517246728
2005-02-28,0.01281236890179649
2005-03-31,-0.017589999214569607
2005-04-30,-0.0009500000000000064
2005-05-31,-0.011527035654282702
2005-06-30,0.0010668920057306241
2005-07-31,-0.0031469394366975267
2005-08-31,-0.012865938805613264
2005-09-30,0.028395006355668162
2005-10-31,0.004994689325753976
2005-11-30,0.023013409928182016
2005-12-31,0.014141478828948228
2006-01-31,0.0340074002645776
2006-02-28,0.0012717948966616266
2006-03-31,0.02546854680269539
2006-04-30,0.06551676007022889
2006-05-31,-0.00685224158546438
2006-06-30,-0.02964802226344876
2006-07-31,0.016219013889391176
2006-08-31,0.005559803648483852
2006-09-30,0.023936821157911403
2006-10-31,0.016368732470944725
2006-11-30,0.014497290127389428
2006-12-31,0.0010301959705669717
2007-01-31,0.004060590115428031
2007-02-28,0.0382999838435063
2007-03-31,0.0006195981648784432
2007-04-30,0.027395414217128877
2007-05-31,-0.010954011620123771
2007-06-30,-0.0026484319338024864
2007-07-31,0.010216328505718852
2007-08-31,0.01113074910777656
2007-09-30,0.0516144888104868
2007-10-31,0.0261878414157799
2007-11-30,0.005830673785098606
2007-12-31,0.03353024413250316
2008-01-31,0.06478028487308629
2008-02-29,0.03726026085120493
2008-03-31,-0.015513270216990671
2008-04-30,-0.039516454938102075
2008-05-31,-0.0009500000000000064
2008-06-30,0.0
2008-07-31,0.0009730038389006435
2008-08-31,-0.05445016099875033
2008-09-30,-0.0019057323744318122
2008-10-31,-0.0038447746850016618
2008-11-30,-0.0004750000000000032
2008-12-31,0.028975007526367502
2009-01-31,-0.02316582061991579
2009-02-28,0.0035037007176517143
2009-03-31,0.002797272450568933
2009-04-30,-0.011778099636379658
2009-05-31,0.03546256684548177
2009-06-30,-0.01948594711228624
2009-07-31,0.04343104554178567
2009-08-31,0.02578734446761577
2009-09-30,0.02464874399510708
2009-10-31,0.024034326000842654
2009-11-30,0.06514231521809988
2009-12-31,-0.022265898281236707
2010-01-31,-0.026206807242984964
2010-02-28,0.000269448559948815
2010-03-31,0.011276932097335823
2010-04-30,0.008895659786697818
2010-05-31,0.027576286875854006
2010-06-30,0.02440299214208763
2010-07-31,-0.019013716154121396
2010-08-31,0.010080742791691133
2010-09-30,0.02515281676499459
2010-10-31,0.028232691231463658
2010-11-30,-0.0020918323325487265
2010-12-31,0.05267905600903999
2011-01-31,-0.02297553754807624
2011-02-28,0.01757643845960266
2011-03-31,0.004727318293586302
2011-04-30,0.06650672923146117
2011-05-31,-0.01928452755101595
2011-06-30,-0.0019128629308540201
2011-07-31,0.044305256073675636
2011-08-31,0.08531733114904472
2011-09-30,-0.04574507983881548
2011-10-31,-0.013481212076191795
2011-11-30,-0.005319163469707067
2011-12-31,0.005614246287788838
2012-01-31,0.0007540423145899755
2012-02-29,0.004442133458544717
2012-03-31,-0.023825363536937982
2012-04-30,0.012943968617229684
2012-05-31,0.027320912663431063
2012-06-30,0.003805427491686997
2012-07-31,0.0056409163212234326
2012-08-31,-0.004122184499665282
2012-09-30,0.01909268049632229
2012-10-31,-0.016699876698561322
2012-11-30,-0.0001636248194554213
2012-12-31,-0.00969832863393294
2013-01-31,-0.008793536739886476
2013-02-28,0.010959288840153958
2013-03-31,0.03322282970179491
2013-04-30,0.024049392919428092
2013-05-31,-0.009581843507778909
2013-06-30,-0.01520234197266257
2013-07-31,0.0182555312059145
2013-08-31,-0.013816943079639432
2013-09-30,-0.0004750000000000032
2013-10-31,0.016811278856376344
2013-11-30,0.01917555895185674
2013-12-31,0.0009237045601118155
2014-01-31,-0.013657277886379715
2014-02-28,0.05003403840798604
2014-03-31,-0.012008284511996203
2014-04-30,0.005855178250426141
2014-05-31,0.008918034312332068
2014-06-30,-0.0034191715026314906
2014-07-31,-0.0034449735236279366
2014-08-31,0.00489976990403318
2014-09-30,-0.010630953685462408
2014-10-31,0.02416377158595684
2014-11-30,0.026213518525892487
2014-12-31,0.00888518414244266
2015-01-31,0.03779445278971205
2015-02-28,-0.04290594277627546
2015-03-31,0.000350028308295558
2015-04-30,0.004009078772571506
2015-05-31,-0.013824111265645311
2015-06-30,-0.0055939176397448165
2015-07-31,0.0
2015-08-31,-0.09648496786986205
2015-09-30,0.0009212401171447837
2015-10-31,0.0015083487781231142
2015-11-30,0.029763730357726725
2015-12-31,0.08248222601804289
2016-01-31,-0.05006279060398433
2016-02-29,0.039166328996433464
2016-03-31,-0.011332263381946706
2016-04-30,0.047084437867553675
2016-05-31,-0.00394001809285538
2016-06-30,0.15395330761844428
2016-07-31,0.013845971831189852
2016-08-31,-0.03666132312267889
2016-09-30,0.012110341523342782
2016-10-31,0.014368227569141023
2016-11-30,0.03645260241461723
2016-12-31,0.14872491376479635
2017-01-31,-0.013011024045791353
2017-02-28,0.09476743753299122
2017-03-31,-0.02371456081641643
2017-04-30,0.06830943940435308
2017-05-31,0.1567818939396659
2017-06-30,0.02434568080756705
2017-07-31,0.048782046707555704
2017-08-31,0.12116397361614362
2017-09-30,-0.003004097205215661
2017-10-31,0.07577222574208253
2017-11-30,0.09625585290095118
2017-12-31,0.152257604291967
2018-01-31,-0.019109882993595395
2018-02-28,-0.013810831710968974
2018-03-31,-0.0031638000083301643
2018-04-30,-0.0015999495739398295
2018-05-31,-0.0004750000000000032
2018-06-30,0.011155884246686343
2018-07-31,0.009161505272150094
2018-08-31,0.017477352975029836
2018-09-30,-0.007866183972512486
2018-10-31,-0.01571708380697201
2018-11-30,-0.0009500000000000064
2018-12-31,0.02323416343806728
2019-01-31,0.0017411927463595323
2019-02-28,0.010749723828173297
2019-03-31,0.023864274851830958
2019-04-30,-0.0043947835925636225
2019-05-31,0.025053126182639218
2019-06-30,0.04740660926030427
2019-07-31,-0.013162581313586275
2019-08-31,0.034848132406475774
2019-09-30,-0.006004979926156895
2019-10-31,-0.005472143383370209
2019-11-30,0.005414560076844044
2019-12-31,0.0255863680988071
2020-01-31,0.03119640476869212
2020-02-29,0.02797819552276004
2020-03-31,0.03197860499041538
2020-04-30,0.010786432180410754
2020-05-31,-0.000585927792285279
2020-06-30,0.0003734647365429833
2020-07-31,0.03899516875775921
2020-08-31,0.013190625604241779
2020-09-30,-0.058317677161963455
2020-10-31,0.0016918992107284314
2020-11-30,0.09828521274332003
2020-12-31,0.06394111941306702
2021-01-31,0.0678722271955996
2021-02-28,0.1195752391062932
2021-03-31,0.0682527634707184
2021-04-30,0.10497352136127702
2021-05-31,-0.027109305654228977
2021-06-30,-0.0010495316040967095
2021-07-31,-0.032628432470581226
2021-08-31,-0.0021472790556467114
2021-09-30,0.0015598770798814776
2021-10-31,0.011768908573629444
2021-11-30,0.0003172824209494163
2021-12-31,0.02951371096901756
2022-01-31,-0.009535802183684994
2022-02-28,-0.0009500000000000064
2022-03-31,0.0
2022-04-30,-0.002688988649499513
2022-05-31,-0.010955789786849635
2022-06-30,-0.0004167649999999856
2022-07-31,0.0
2022-08-31,0.0
2022-09-30,0.0
2022-10-31,0.0
2022-11-30,0.0
2022-12-31,0.0
2023-01-31,0.03920579765954879
2023-02-28,-0.02473895917239377
2023-03-31,0.049801778816054965
2023-04-30,0.006580240943997451
2023-05-31,-0.028352218847923383
2023-06-30,0.003063265107645874
2023-07-31,-0.010374070390264944
2023-08-31,-0.018244359902775842
2023-09-30,0.008225354509815652
2023-10-31,-0.0004332950000000002
2023-11-30,0.023966211414970795
2023-12-31,0.09072090477945194
2024-01-31,-0.03441653389759336
2024-02-29,0.06873164466952808
2024-03-31,0.11377697664668074
2024-04-30,-0.010520030650937429
2024-05-31,0.003359696466463502
2024-06-30,-0.014856409215040167
2024-07-31,0.03548155538549391
2024-08-31,0.0156823555348502
2024-09-30,0.031377858479718856
2024-10-31,0.021924218914729066
2024-11-30,0.01068325696984318
2024-12-31,-0.047897038413576176
2025-01-31,0.04024821312742888
2025-02-28,0.02294090787292924
2025-03-31,0.046596906643951996
2025-04-30,0.07193510079821341
2025-05-31,0.0019644117712913634
2025-06-30,-0.003246203835491568
2025-07-31,0.026110140815938765
2025-08-31,0.012862216523702452
2025-09-30,0.05556865882038409
2025-10-31,0.04328088210734138
2025-11-30,0.04881925436976009
2025-12-31,0.04701937302792136
2026-01-31,0.06852562071756041
2026-02-28,0.08632295720152294
2026-03-31,-0.10350120393792506
2026-04-30,-0.0009500000000000064
2026-05-31,0.02921250158680122
2026-06-30,-0.04002320291956507
2026-07-31,0.010894974929490653
2026-08-31,0.03373013169965633
