,0
1996-06-30,0.012530709364198
1996-07-31,-0.0499347088883781
1996-08-31,0.0222332197661007
1996-09-30,0.0538197766231161
1996-10-31,0.0248493359652933
1996-11-30,0.0865865567139897
1996-12-31,-0.0024952276886731
1997-01-31,0.0224674521471381
1997-02-28,0.0055495620413615
1997-03-31,-0.0327534837310322
1997-04-30,-0.0030273379335404
1997-05-31,0.102201103965389
1997-06-30,0.0466167977547
1997-07-31,0.0601825132453097
1997-08-31,-0.0195747206390854
1997-09-30,0.0539366818035712
1997-10-31,-0.0056058172773571
1997-11-30,0.0266448438985941
1997-12-31,-0.0017809517392492
1998-01-31,0.0374280724192818
1998-02-28,0.0488027653834116
1998-03-31,0.0301212731758774
1998-04-30,0.0137867295690169
1998-05-31,-0.0026322747799313
1998-06-30,0.0344865925107482
1998-07-31,-0.0224948629817242
1998-08-31,-0.0566409352022924
1998-09-30,0.0297085518427626
1998-10-31,0.0402205199703764
1998-11-30,0.0565911637978269
1998-12-31,0.0164484779448985
1999-01-31,0.043826350008937
1999-02-28,-0.0606953319402933
1999-03-31,0.0179300610076725
1999-04-30,0.0421815383791308
1999-05-31,-0.0132720796495885
1999-06-30,0.001600253838935
1999-07-31,0.0065660297819996
1999-08-31,0.0054671530471613
1999-09-30,-0.0347465881122166
1999-10-31,0.0356789013432164
1999-11-30,0.0261970926819004
1999-12-31,0.0325679076923422
2000-01-31,-0.0442194402693495
2000-02-29,0.0078937469492167
2000-03-31,0.0781178501991771
2000-04-30,-0.029158344621953
2000-05-31,-0.0416434688177631
2000-06-30,0.0565381569865497
2000-07-31,-0.0062136750000328
2000-08-31,0.06037954957467
2000-09-30,-0.0266406103081301
2000-10-31,-0.0046078658889244
2000-11-30,-0.0356935924669722
2000-12-31,0.0083227028507366
2001-01-31,0.0172754879334486
2001-02-28,-0.0405896409071027
2001-03-31,-0.0314478407028106
2001-04-30,0.0489434431216662
2001-05-31,0.000158291217009
2001-06-30,-0.0118607386188388
2001-07-31,-0.0025432465988965
2001-08-31,-0.028108939546047
2001-09-30,-0.0477090305549901
2001-10-31,0.020620361891309
2001-11-30,0.0172263300974221
2001-12-31,0.0240506612960764
2002-01-31,-0.0251214015344763
2002-02-28,0.0132136650701641
2002-03-31,0.0155798230840235
2002-04-30,-0.0040951263305131
2002-05-31,-0.0029831527390166
2002-06-30,-0.0336197420727313
2002-07-31,-0.0752553685811426
2002-08-31,0.0291137676968618
2002-09-30,-0.0501069972946525
2002-10-31,0.0456101087874712
2002-11-30,0.0154488952089393
2002-12-31,0.0036556270684283
2003-01-31,-0.025797046416095
2003-02-28,-0.0090050886753672
2003-03-31,0.005052720170622
2003-04-30,0.0409928805882806
2003-05-31,0.0431959216802053
2003-06-30,0.0093326161593962
2003-07-31,-0.0133081012819783
2003-08-31,0.0268874417870505
2003-09-30,0.0285931901012283
2003-10-31,0.014142470345593
2003-11-30,0.0144276572542938
2003-12-31,0.0348670371989833
2004-01-31,0.0196238315819149
2004-02-29,0.0078099102416994
2004-03-31,0.0392165642180649
2004-04-30,-0.025673522369235
2004-05-31,-0.0165565624986502
2004-06-30,0.0125169154189731
2004-07-31,0.005074549961704
2004-08-31,0.0108431653621004
2004-09-30,-0.0046444243808779
2004-10-31,-0.0259499651053064
2004-11-30,-0.0016415185862655
2004-12-31,-0.0023372466932934
2005-01-31,0.0418019173126616
2005-02-28,-0.0091084489965355
2005-03-31,-0.0038183869872576
2005-04-30,-0.0041602665973683
2005-05-31,0.0611275656076967
2005-06-30,0.0254276073205713
2005-07-31,0.003652411051007
2005-08-31,-0.0204669098503846
2005-09-30,0.0476200717379683
2005-10-31,0.0032220154304288
2005-11-30,0.0390024202354508
2005-12-31,-0.0050289151109695
2006-01-31,0.0225360378497047
2006-02-28,0.0019858832041959
2006-03-31,0.0126888431040239
2006-04-30,-0.019321956046833
2006-05-31,-0.0485923608950142
2006-06-30,-0.0100722515850723
2006-07-31,0.0068726856833448
2006-08-31,0.0055102113025434
2006-09-30,0.0113656223070686
2006-10-31,0.0300985475834243
2006-11-30,-0.0263241161904738
2006-12-31,0.0183043800687613
2007-01-31,0.0430362859477924
2007-02-28,-0.0507762482482539
2007-03-31,0.0181019608773986
2007-04-30,0.0187976950641035
2007-05-31,0.0208218063315435
2007-06-30,-0.0361766478310192
2007-07-31,-0.0573610169912969
2007-08-31,0.027997230390924
2007-09-30,-0.0017376122874876
2007-10-31,0.000947173424961
2007-11-30,-0.029668527574501
2007-12-31,-0.0066216540260059
2008-01-31,0.0057600388198424
2008-02-29,-0.0299663131450216
2008-03-31,-0.0283488199411138
2008-04-30,0.0142815305555981
2008-05-31,0.0023912395169142
2008-06-30,-0.050800660577257
2008-07-31,0.002557156297817
2008-08-31,0.0185622011503695
2008-09-30,0.0124584626318726
2008-10-31,-0.0456577611817251
2008-11-30,0.0325854968465689
2008-12-31,-0.0161803378716584
2009-01-31,0.0265683660191232
2009-02-28,-0.0329127032951624
2009-03-31,-0.0142164020985248
2009-04-30,0.044252997357195
2009-05-31,-0.0071073481311635
2009-06-30,-0.0052645182323273
2009-07-31,0.0353477383274301
2009-08-31,0.0274865345474363
2009-09-30,-0.0009005329716754
2009-10-31,0.0083829788354714
2009-11-30,0.0507778712925421
2009-12-31,0.0310459601844417
2010-01-31,-2.170182717231372e-05
2010-02-28,0.0460050476235277
2010-03-31,0.0741673312924726
2010-04-30,0.0214573519812257
2010-05-31,0.0285995084395628
2010-06-30,-0.0794005200576051
2010-07-31,0.0041407249978585
2010-08-31,0.0493589638406273
2010-09-30,-0.0331386947263909
2010-10-31,0.0079378616147457
2010-11-30,0.0770407913771563
2010-12-31,0.0128997067080281
2011-01-31,-0.0334337041637134
2011-02-28,-0.0068184772033549
2011-03-31,-0.0180100159556142
2011-04-30,0.0013116293715548
2011-05-31,-0.0163131984835631
2011-06-30,0.0028309300939057
2011-07-31,0.0062885455301793
2011-08-31,-0.0514155532060492
2011-09-30,-0.0047784121982724
2011-10-31,0.0452763135213464
2011-11-30,0.0275418683977761
2011-12-31,0.022513338142074
2012-01-31,0.0705152318298098
2012-02-29,-0.0005188994691493
2012-03-31,-0.0214766661054801
2012-04-30,0.0224972115472149
2012-05-31,0.0163371616851187
2012-06-30,0.0156289793434098
2012-07-31,0.0481916024822803
2012-08-31,0.0053855004179304
2012-09-30,-0.0006098869587816
2012-10-31,-0.0174197221338456
2012-11-30,-0.0018902267643546
2012-12-31,0.0139948657375588
2013-01-31,-0.0233352199876713
2013-02-28,0.035330101236919
2013-03-31,0.0342401396399336
2013-04-30,0.0097882000606066
2013-05-31,-0.0030251649608135
2013-06-30,-0.0099441209012344
2013-07-31,0.0355234256389388
2013-08-31,-0.0304758194219177
2013-09-30,0.0273700591427902
2013-10-31,0.0297985417173771
2013-11-30,0.0155972340608803
2013-12-31,0.007519540580505
2014-01-31,-0.0204625591747747
2014-02-28,0.0155192456394277
2014-03-31,0.0066970343226189
2014-04-30,-0.0094743740226911
2014-05-31,0.0302197387033237
2014-06-30,0.0263013385785464
2014-07-31,-0.0230960403170673
2014-08-31,0.0559900150318866
2014-09-30,0.0231866232292835
2014-10-31,0.0254458162268576
2014-11-30,0.0309670638282239
2014-12-31,0.0308741890396663
2015-01-31,0.0809833577172579
2015-02-28,0.0456080615013386
2015-03-31,0.0173421737876612
2015-04-30,-0.0263821591932678
2015-05-31,0.0212880687888279
2015-06-30,-0.027509456042845
2015-07-31,0.0170104262411286
2015-08-31,-0.0905756840670242
2015-09-30,0.0073612768592258
2015-10-31,0.0843563133259207
2015-11-30,0.0200406581425809
2015-12-31,-0.0126006903154695
2016-01-31,-0.0402174651054778
2016-02-29,0.0148150748619273
2016-03-31,-0.0238310120743589
2016-04-30,0.0088197101504448
2016-05-31,0.0341829369916424
2016-06-30,0.0554189601177482
2016-07-31,0.0215590891764051
2016-08-31,0.001627702435086
2016-09-30,-0.0137155247672676
2016-10-31,-0.0101317212287536
2016-11-30,0.0324703107047824
2016-12-31,0.0385951935598221
2017-01-31,0.0055278065886659
2017-02-28,0.0531953874886915
2017-03-31,-0.0117703026625697
2017-04-30,0.0056921760885643
2017-05-31,0.0472328386768361
2017-06-30,-0.0242997018224937
2017-07-31,0.0154669797856404
2017-08-31,0.0211171571265333
2017-09-30,0.0226857094520769
2017-10-31,0.0773269419915462
2017-11-30,0.0313181582239677
2017-12-31,0.0212696200069328
2018-01-31,-0.0405958279442704
2018-02-28,0.0192978010425956
2018-03-31,-0.0320383095976648
2018-04-30,0.049565443770783
2018-05-31,0.0174272411511208
2018-06-30,-0.0240277082318659
2018-07-31,0.0404502570620845
2018-08-31,0.0084859511463706
2018-09-30,-0.0063186046667747
2018-10-31,-0.0330468991274992
2018-11-30,-0.0225959385634812
2018-12-31,-0.062125983652868
2019-01-31,0.0162611198268495
2019-02-28,0.0351035968787912
2019-03-31,0.0356289520898387
2019-04-30,0.0551827618123588
2019-05-31,0.0106605750142926
2019-06-30,0.0457932800048839
2019-07-31,0.0262298877732344
2019-08-31,0.0272701673491591
2019-09-30,-0.0024860253584779
2019-10-31,0.013888832698396
2019-11-30,0.0072012922425638
2019-12-31,0.0127608149800977
2020-01-31,0.014548864267224
2020-02-29,-0.0480407659562077
2020-03-31,-0.1140200344351319
2020-04-30,0.0872069074022858
2020-05-31,0.0462938284145404
2020-06-30,0.001387924320545
2020-07-31,0.0030053124355339
2020-08-31,0.0113767819601165
2020-09-30,0.001994412426759
2020-10-31,0.0119755972905087
2020-11-30,0.092236125606507
2020-12-31,0.0710569593386409
2021-01-31,-0.0009594839672628
2021-02-28,0.0608175854263904
2021-03-31,0.087100206703158
2021-04-30,-0.0078443791820873
2021-05-31,-0.010289015566821
2021-06-30,0.0249039993277251
2021-07-31,0.0080723397560858
2021-08-31,0.0343312244680407
2021-09-30,-0.0045713945206422
2021-10-31,0.0547007135986229
2021-11-30,-0.0177062689228525
2021-12-31,0.0216878940354706
2022-01-31,-0.0421886665987637
2022-02-28,0.036037112832554
2022-03-31,0.0365780613848344
2022-04-30,0.0085615985947844
2022-05-31,-0.0282825995392564
2022-06-30,-0.0455841370307172
2022-07-31,0.0721852928950932
2022-08-31,-0.0103462870188222
2022-09-30,-0.0345521126067958
2022-10-31,0.0293864484255565
2022-11-30,-0.037416141083421
2022-12-31,-0.0508440501088712
2023-01-31,0.0691173721452076
2023-02-28,0.0054712074297238
2023-03-31,-0.0208281508164251
2023-04-30,-0.0147813447062231
2023-05-31,0.0404137476432679
2023-06-30,0.0128912449715313
2023-07-31,-0.0044666405906331
2023-08-31,0.0166083824572334
2023-09-30,0.0051068916119333
2023-10-31,0.0079789588347319
2023-11-30,0.0243010273752428
2023-12-31,0.0183912002353744
2024-01-31,0.035524056868234
2024-02-29,0.0589797955906995
2024-03-31,0.0491621872383027
2024-04-30,-0.0113998217280647
2024-05-31,0.0157575934323445
2024-06-30,0.017888772410863
2024-07-31,-0.0410544875791951
2024-08-31,0.0237961302805994
2024-09-30,0.0302865466222929
2024-10-31,-0.0014432782190738
2024-11-30,0.0928788327994448
2024-12-31,0.0090607492420584
2025-01-31,0.0119237131647596
2025-02-28,-0.0108311233017033
2025-03-31,-0.1483803097722365
2025-04-30,0.0557863745302059
2025-05-31,0.0284416842195263
2025-06-30,0.0024749134905337
2025-07-31,0.0116019505038045
2025-08-31,0.024466509168592
2025-09-30,0.0552645221977518
2025-10-31,0.0181586746557257
2025-11-30,0.0018796856826466
2025-12-31,0.0026873571341407
2026-01-31,0.013653922986639
2026-02-28,0.0375832089486894
2026-03-31,-0.0177508736373268
2026-04-30,0.0353789392041243
2026-05-31,0.0259903415206899
2026-06-30,-0.0029786896870277
2026-07-31,-0.0086587272031674
2026-08-31,0.04233296300773
